C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,ID
-5619.999956142566,1356.4094057397137,-2225.71535107015,-1903.0572811750758,363.23615555654226,-191.39945684632508,1899.7483888804745,59.109557982663034,741.4111172103825,-305.21613449470584,1099.8673178769698,1068.03333141584,-106.13737156194036,-948.6105323015294,737.7272775481024,15.168640290108332,216.18876415421042,-748.5480766464165,1062.822566896976,106.8892675842865,035
-1863.8236144376883,-2333.5327752544995,798.0000020221588,1009.0051607199673,272.4710778911186,420.81720407537125,-2103.2978498581065,99.62304583948396,-544.1689469033277,153.5906640859237,1051.9324759270253,321.48063896891114,-97.9334383660083,-519.9041700277808,333.95863924403307,642.859380493833,793.3994078640912,-145.17852531724918,-684.4257473189127,-30.645857857532103,038
717.2172430109125,-3018.7971666434305,954.0617692061273,546.5300579751083,58.745840484353295,164.4474427240353,-294.58386256956663,6.709362681720601,-184.82352736781172,474.7160090161547,295.76456316996166,-205.48965421655947,494.9748879758136,-144.71495830762277,-85.33319874076646,-419.9272455745228,-558.8933941680157,230.27549556058418,36.17949721315356,358.15246632755213,038
-1102.9882446895124,-2668.6105421933235,899.356012213899,725.2026805903332,1.8792539728393933,176.3947808779453,-1561.5897061008811,742.5197697688973,-386.9390231003095,672.9983541880106,1344.3647114460816,-686.386742969197,1151.9722281212805,-431.89442893942686,22.671280523949587,126.6502979398864,1323.643319461163,-7.067038228317236,-1190.224790821965,735.7245342960002,038
-1022.831795951054,-2991.4634818878367,977.4198009633504,827.0790207391976,253.58530167758985,380.80406531682013,-1514.8356132870056,17.66905469358448,-356.8338295030644,293.0882443611754,776.3078005853549,506.4661093953904,-122.2555307501996,-624.8130264629094,14.42635620907755,277.1202289887795,-16.642081167900653,628.3897312242584,-962.9473708793485,31.578067092938742,038
-538.2595726358013,-3187.1975094179643,803.4557288732311,563.2577998709073,397.32624379009104,334.80049430483433,-1058.0275181567877,38.22335140342313,-225.03440864006637,160.57168747232114,624.3721388912229,447.0475236006458,136.91077535324015,-587.4345632119432,-33.05298196679128,261.07662942502964,-438.80922548591894,710.1671849700514,-734.9725974216765,162.09050293873867,038
-1333.7479831525322,-1332.5306485726342,248.86275149023902,304.62917463994654,180.933412431026,162.88779821763703,-943.3729540073089,-345.83181914948335,-473.1296672358506,-39.35399985811943,-438.9990098852495,-47.13188038203581,-338.55190786619846,-82.06805256206555,227.0033612185889,128.55505991103033,26.297469960747627,-271.5637507459079,254.10869019842173,149.55387541609338,038
-2856.4311392124755,-630.2984513962399,20.786015145032813,317.5327218380813,72.81704163563279,207.44005344813607,-1184.5716536165555,-285.99967448820115,-622.9166778849526,-628.7668065787146,-954.2274987784863,-297.7014075487391,-66.63343144786393,253.8270897883675,79.14928884601777,-30.748536635786273,-270.03477801674853,-136.06423816809,396.5511621148863,186.92746811931832,038
-1852.2678876402172,-983.3049430299025,205.96483497118314,306.4584616944397,-25.529178898882932,132.24627648707312,-701.4445107065553,-288.67832759880406,-519.5069201946393,-392.4777280224015,-925.8031648604716,-279.47571486108785,97.2377955174224,-25.76164880344772,160.44226450373375,-219.97504403442423,-284.73383621993406,-262.71740546456255,659.6541375044005,248.07368840018566,038
-2139.7552088414805,-1197.7106395736969,418.966931311719,358.3522053639712,-1.3728525446687307,176.81738182917462,-704.241940050131,-232.06631013055923,-421.65039410721585,-222.25757785869274,-769.3882750674161,181.74065213180447,-88.70968795974404,-579.9655973101127,301.39466157853724,-104.36761919185989,200.63759219237252,-295.1311299148241,457.2258231887935,-49.62021841043714,038
-1869.8632266565953,-1552.9276840718624,516.5474462662584,462.90241269597396,40.05908250943477,219.90818549007076,-925.0023690096081,-127.63716417587328,-477.71319092134684,116.68655245585815,-362.22037268780673,-26.993640999974616,-27.45405901220985,-468.681664412206,317.53363963594217,23.30722393505147,231.41551345353673,-240.8156543992741,259.28954342438493,146.96565818537033,038
-3774.235912170196,-395.7704505613706,96.87445967844232,715.4442968170147,96.68197453814072,240.7127582384621,-2084.5626018534604,-48.8793252905378,-679.2051057847214,-1545.5796624030447,-450.71554306077394,236.3652715638668,297.98931841786464,343.40241565719464,138.27719990541576,-326.44313308783126,-115.64550949008446,-28.38039927225835,-149.29828256846005,276.9674918460804,040
5243.144377811972,-1512.4745952112619,-223.34614708833428,-713.0103418402911,-222.3789977077242,-283.2163613618198,1120.1343674971363,-1021.5195851760872,402.434690928383,-520.7281796365677,489.67020583217476,242.319255249207,140.32515699931713,85.65188924068937,-108.094249810854,566.3362545835063,-382.1543367575726,101.89914074418179,89.41809575457337,-134.99791236102945,040
3421.7515699640157,-1949.0099930008885,532.1440930041679,-37.627245382137126,-412.9277175915287,-109.75169341322517,691.600739445922,-449.08067019214275,208.64332643160776,17.764972129443198,146.3937282888262,191.39217652467644,-350.1946023205376,-63.2935931307381,-411.58857498037304,206.67915222562405,459.86138850203696,-78.85507895680131,-52.80017893112438,-382.52479847893784,040
2671.6239566052227,-2577.885076343816,699.8426466001325,106.54461649365655,58.72428278079525,233.4908255634456,279.33015256125793,-451.9665794299956,23.920896729202116,371.81033715103774,166.99851955293664,315.41335552441933,-521.3237366346978,-110.24825070462308,-30.596062053917265,102.57638189355507,382.11305913780114,-197.01463106187617,35.57555059849307,-315.11773323538733,040
2792.4484130268606,-1881.6902052143491,561.2437149605607,111.65773259647756,-229.50145613728952,99.1607775745328,292.59986310145274,-811.3371957350187,36.73688675301652,151.87006284276168,128.78790166997197,329.92371404808495,-583.5138330376599,4.516492811862739,-187.57658241705116,225.92819465324828,468.9360142120251,-178.2542183820373,10.324096817565053,-419.954055027511,040
-2073.627835635142,-1078.0820676314427,1112.8516350504706,1382.3329766547552,-128.62283892412876,526.7640260230502,-2420.2432212739113,366.1440886635576,-1009.9280914138221,289.21028789769275,-224.94333935874693,-101.77240647604512,-1391.7229559278367,763.2493892774148,554.6995206978496,-186.2688844482714,569.4610483850092,-625.9297738792076,90.77337906001145,30.01329716306025,040
3669.9891805253137,-2976.6261333492234,698.5802385809493,-389.702551301403,258.26343853641185,295.3017227934742,1552.8515650146314,155.02026215658765,453.2144898936279,410.1929612415551,-333.9124056758114,160.51726758684154,271.35862107986594,-306.28956211859054,-347.25416606031087,-528.9505262865956,-18.12119821186919,153.66151146183944,230.83609390548224,-26.286098509100235,040
2060.431480634617,-4293.556607900667,1496.9935176688887,510.3604954085508,257.28310689932,363.2271242373395,425.6007135719903,413.2603645836582,79.52963970572178,1477.4655633752254,307.0994517457448,468.6472377632762,-500.71422060087536,-1046.7405740197544,-92.64301568423998,-114.19260197439579,103.92834471308126,331.32215053283926,40.73016336092411,-180.35011401659767,040
5574.00509066531,-3081.676489148487,57.35507874527706,-943.7140885205675,418.90580907694783,169.06534756561524,1622.5266580048446,-670.889635692285,477.91749715061644,-261.030511062088,176.08814625883122,54.244831192317406,440.0087322958077,160.80508648534254,-256.33382631310405,98.46114119602917,-265.2926937230784,-233.21611627719184,248.39122258838708,184.9935161616016,040
3642.110259445428,-3106.184516444357,729.7796023081667,-306.9385076342723,114.5829360792357,102.6645910217462,1259.3389037527438,220.8734203671522,376.9708823428562,490.0684753021649,-117.20739289368345,206.96087018952204,-11.164718349223449,-529.4684992914479,-368.66779971566916,-240.45018246295004,406.2854932855589,209.53697520857807,-87.06428092886254,-89.27204453904066,040
